duplicate_keys
keycount,tablesize,gpucount,time
build tests
8589934592,2097152,16,5.8532
8589934592,4194304,16,6.08746
8589934592,8388608,16,6.37243
8589934592,16777216,16,5.88324
8589934592,33554432,16,5.86087
8589934592,67108864,16,6.38923
8589934592,134217728,16,5.51001
8589934592,268435456,16,6.24494
8589934592,536870912,16,6.85461
8589934592,1073741824,16,6.20287
