intersect tests
33554432,2097152,6,0.357453
33554432,4194304,6,0.298734
33554432,8388608,6,0.280638
33554432,16777216,6,0.29828
33554432,33554432,6,0.325422
33554432,67108864,6,0.401872
33554432,134217728,6,0.537048
33554432,268435456,6,0.777797
33554432,536870912,6,1.31398
33554432,1073741824,6,2.31744
33554432,2147483648,6,0
